Cruise,Station,Date,Depth,Latitude,Longitude,Temperature,Salinity,Nitrate,Silicate,Phosphate
SubIce,6601,5/27/14,10.02,72.12,-165.38,-1.7273,32.0428,12.93,52.1,1.91
SubIce,6601,5/27/14,4.903,72.12,-165.38,-1.7209,32.0433,12.95,51.9,1.91
SubIce,6601,5/27/14,2.478,72.12,-165.38,-1.7141,32.0461,13.01,52.2,1.91
SubIce,6701,5/27/14,40,72.09,-164.92,-1.7523,32.5457,13.26,53.5,1.97
SubIce,6701,5/27/14,25.039,72.09,-164.92,-1.7314,32.0672,13.01,52.6,1.94
SubIce,6701,5/27/14,10.048,72.09,-164.92,-1.7082,32.0628,12.55,51.7,1.91
SubIce,6701,5/27/14,4.876,72.09,-164.92,-1.672,32.0591,12.47,51.6,1.89
SubIce,6701,5/27/14,2.644,72.09,-164.92,-1.5724,32.048,12.43,51.4,1.89
SubIce,6801,5/27/14,38.266,72.09,-164.51,-1.7437,32.4759,14.29,58.9,2.08
SubIce,6801,5/27/14,25.307,72.09,-164.51,-1.717,31.9553,12.24,52.6,1.92
SubIce,6801,5/27/14,10.237,72.09,-164.51,-1.7114,31.9494,11.35,50.1,1.85
SubIce,6801,5/27/14,4.927,72.09,-164.51,-1.7038,31.9479,11.52,50.2,1.85
SubIce,6801,5/27/14,2.502,72.09,-164.51,-1.7039,31.9482,11.5,50.3,1.85
SubIce,6901,5/28/14,38.849,72.09,-164.04,-1.7371,32.3711,14.44,58,2.09
SubIce,6901,5/28/14,25.014,72.09,-164.04,-1.7128,31.8877,11.9,51,1.87
SubIce,6901,5/28/14,9.99,72.09,-164.04,-1.624,31.837,11.27,49.3,1.83
SubIce,6901,5/28/14,4.946,72.09,-164.04,-1.5943,31.8375,11.06,49.2,1.81
SubIce,6901,5/28/14,2.3,72.09,-164.04,-1.6623,31.8406,10.99,49.4,1.81
SubIce,7001,5/28/14,38.994,72.07,-163.55,-1.725,32.2047,12.8,53.6,1.96
SubIce,7001,5/28/14,25.577,72.07,-163.55,-1.7011,31.9142,12.48,53,1.94
SubIce,7001,5/28/14,10.248,72.07,-163.55,-1.6898,31.7622,11.54,50.9,1.87
SubIce,7001,5/28/14,5.425,72.07,-163.55,-1.6832,31.7591,11.35,50.5,1.85
SubIce,7001,5/28/14,2.902,72.07,-163.55,-1.6634,31.7483,11.37,50.5,1.85
SubIce,7101,5/28/14,38.695,72.08,-163.21,-1.7003,31.7889,11.63,53.1,1.89
SubIce,7101,5/28/14,25.422,72.08,-163.21,-1.699,31.6801,11.6,52.7,1.89
SubIce,7101,5/28/14,10.199,72.08,-163.21,-1.6946,31.6415,11.48,51.7,1.86
SubIce,7101,5/28/14,5.036,72.08,-163.21,-1.6934,31.6364,11.47,51.9,1.84
SubIce,7101,5/28/14,2.6,72.08,-163.21,-1.6924,31.6365,11.47,51.7,1.84
SubIce,7201,5/28/14,37.8,72.09,-162.81,-1.6939,31.675,11.84,52.6,1.88
SubIce,7201,5/28/14,25.241,72.09,-162.81,-1.696,31.6278,11.86,53.3,1.88
SubIce,7201,5/28/14,10.47,72.09,-162.81,-1.6856,31.6211,12.03,52.6,1.86
SubIce,7201,5/28/14,5.623,72.09,-162.81,-1.6873,31.6219,12,52.6,1.86
SubIce,7201,5/28/14,2.156,72.09,-162.81,-1.6851,31.621,12,52.6,1.86
SubIce,7301,5/28/14,27.633,72.09,-162.12,-1.7163,32.0271,7.71,33.1,1.46
SubIce,7301,5/28/14,25.045,72.09,-162.12,-1.7164,32.0085,8.22,35.6,1.53
SubIce,7301,5/28/14,9.966,72.09,-162.12,-1.6948,31.7309,6.59,28.1,1.36
SubIce,7301,5/28/14,4.998,72.09,-162.12,-1.6847,31.5372,5.85,25.6,1.26
SubIce,7301,5/28/14,2.301,72.09,-162.12,-1.6857,31.5459,5.65,25.1,1.25
SubIce,7401,5/28/14,32.657,72.2,-162.31,-1.7147,31.8972,8.85,40.5,1.63
SubIce,7401,5/28/14,25.119,72.2,-162.31,-1.7092,31.8451,8.92,41.3,1.66
SubIce,7401,5/28/14,9.893,72.2,-162.31,-1.6516,31.4609,7.07,31.1,1.38
SubIce,7401,5/28/14,4.884,72.2,-162.31,-1.6508,31.4631,6.28,27.7,1.28
SubIce,7401,5/28/14,2.679,72.2,-162.31,-1.6487,31.4654,5.86,26,1.25
SubIce,7502,5/29/14,36.227,72.27,-162.45,-1.6992,31.6203,12.18,52.3,1.85
SubIce,7502,5/29/14,25.125,72.27,-162.45,-1.6991,31.5722,11.76,51.4,1.82
SubIce,7502,5/29/14,10.389,72.27,-162.45,-1.674,31.5642,11.53,50.5,1.79
SubIce,7502,5/29/14,5.259,72.27,-162.45,-1.649,31.5632,11.27,49.6,1.77
SubIce,7502,5/29/14,2.473,72.27,-162.45,-1.6474,31.5638,11.25,49.8,1.76
SubIce,7601,5/29/14,39.482,72.42,-162.59,-1.6882,31.612,11.38,52.1,1.87
SubIce,7601,5/29/14,25.665,72.42,-162.59,-1.6835,31.5792,11.19,50.3,1.81
SubIce,7601,5/29/14,10.548,72.42,-162.59,-1.6493,31.5578,11.13,50.4,1.79
SubIce,7601,5/29/14,5.403,72.42,-162.59,-1.6255,31.5575,11.07,50.5,1.79
SubIce,7601,5/29/14,2.515,72.42,-162.59,-1.6295,31.5579,11.08,50.5,1.77
SubIce,7701,5/29/14,42.156,72.59,-162.83,-1.7244,32.1251,13,57.2,2.1
SubIce,7701,5/29/14,25.706,72.59,-162.83,-1.7053,31.6679,11.08,51.1,1.84
SubIce,7701,5/29/14,10.715,72.59,-162.83,-1.6855,31.6669,10.91,50.2,1.81
SubIce,7701,5/29/14,5.16,72.59,-162.83,-1.7083,31.668,10.91,50.1,1.82
SubIce,7701,5/29/14,2.206,72.59,-162.83,-1.7072,31.6679,10.91,50.2,1.81
SubIce,7801,5/29/14,52.073,72.72,-162.97,-1.7233,32.0452,11.41,53.4,2.03
SubIce,7801,5/29/14,25.547,72.72,-162.97,-1.7127,31.7008,10.59,48,1.77
SubIce,7801,5/29/14,10.134,72.72,-162.97,-1.7091,31.6967,10.54,47.9,1.76
SubIce,7801,5/29/14,5.564,72.72,-162.97,-1.7069,31.6963,10.58,48,1.77
SubIce,7801,5/29/14,2.665,72.72,-162.97,-1.7098,31.6969,10.53,48.2,1.76
SubIce,7901,5/29/14,71.766,72.85,-163.12,-1.7421,32.1433,9.74,43.3,1.83
SubIce,7901,5/29/14,50.434,72.85,-163.12,-1.7357,32.0495,9.59,42.1,1.74
SubIce,7901,5/29/14,25.188,72.85,-163.12,-1.7226,31.7431,9.7,42.8,1.7
SubIce,7901,5/29/14,9.967,72.85,-163.12,-1.7165,31.7262,9.89,44.3,1.7
SubIce,7901,5/29/14,4.93,72.85,-163.12,-1.7146,31.726,9.88,44.3,1.69
SubIce,7901,5/29/14,2.498,72.85,-163.12,-1.7148,31.726,9.86,44.2,1.7
SubIce,8001,5/29/14,83.032,72.96,-163.03,-1.7428,32.2242,9.54,40.3,1.72
SubIce,8001,5/29/14,50.417,72.96,-163.03,-1.7462,32.1262,9.37,39.8,1.67
SubIce,8001,5/29/14,25.053,72.96,-163.03,-1.7273,31.8707,9.17,41.3,1.65
SubIce,8001,5/29/14,10.037,72.96,-163.03,-1.7194,31.8571,9.13,41.3,1.64
SubIce,8001,5/29/14,4.666,72.96,-163.03,-1.7162,31.8566,9.11,41.4,1.64
SubIce,8001,5/29/14,2.43,72.96,-163.03,-1.7162,31.8568,9.11,41.7,1.64
SubIce,8101,5/30/14,119.891,73.08,-162.77,-1.7129,32.2955,10.17,36.9,1.68
SubIce,8101,5/30/14,119.907,73.08,-162.77,-1.6227,31.9591,8.39,26.9,1.42
SubIce,8101,5/30/14,75.886,73.08,-162.77,-1.6538,30.8239,2.44,11.1,0.92
SubIce,8101,5/30/14,50.65,73.08,-162.77,-1.6383,30.5669,1.15,7.4,0.82
SubIce,8101,5/30/14,25.494,73.08,-162.77,-1.6238,30.5654,1.15,7.4,0.82
SubIce,8101,5/30/14,25.494,73.08,-162.77,-1.6263,30.567,1.16,7.4,0.82
SubIce,8201,5/30/14,5.236,73.17,-162.31,-1.5606,31.8836,7.92,25.4,1.37
SubIce,8201,5/30/14,2.321,73.17,-162.31,-1.6454,30.8211,3.04,11.6,0.97
SubIce,8201,5/30/14,194.256,73.17,-162.31,-1.6358,30.6737,1.18,6.7,0.83
SubIce,8201,5/30/14,194.243,73.17,-162.31,-1.6406,30.6333,1.03,6.4,0.82
SubIce,8201,5/30/14,152.231,73.17,-162.31,-1.5703,30.6302,0.96,6.3,0.83
SubIce,8201,5/30/14,101.985,73.17,-162.31,-1.5518,30.6302,0.97,6.2,0.82
SubIce,8301,5/30/14,50.781,73.21,-162,-1.6356,32.019,8.6,29.2,1.45
SubIce,8301,5/30/14,50.782,73.21,-162,-1.5853,30.6949,1.56,7.2,0.86
SubIce,8301,5/30/14,25.652,73.21,-162,-1.6302,30.3999,0.42,5,0.76
SubIce,8301,5/30/14,5.236,73.21,-162,-1.6328,30.3965,0.48,5,0.77
SubIce,8301,5/30/14,2.138,73.21,-162,-1.6114,30.3987,0.45,4.9,0.76
SubIce,8301,5/30/14,2.136,73.21,-162,-1.6332,30.4001,0.46,4.9,0.76
SubIce,8501,5/31/14,182.172,73.27,-162.69,-1.7201,32.2804,9.02,29.8,1.5
SubIce,8501,5/31/14,100.666,73.27,-162.69,-1.5398,32.1415,9.45,35.2,1.59
SubIce,8501,5/31/14,75.332,73.27,-162.69,-1.6077,31.008,5.48,16.9,1.16
SubIce,8501,5/31/14,50.342,73.27,-162.69,-1.6452,30.6593,1.66,7.3,0.84
SubIce,8501,5/31/14,24.825,73.27,-162.69,-1.6464,30.6569,1.15,6.6,0.81
SubIce,8501,5/31/14,4.93,73.27,-162.69,-1.6343,30.6549,1.13,6.5,0.8
SubIce,8501,5/31/14,2.174,73.27,-162.69,-1.6022,30.6551,1.12,6.6,0.8
SubIce,8501,5/31/14,2.173,73.27,-162.69,-1.6126,30.6553,1.17,6.5,0.81
SubIce,8601,5/31/14,89.679,73.23,-163.1,-1.6081,32.567,10.85,33.4,1.61
SubIce,8601,5/31/14,50.625,73.23,-163.1,-1.6154,32.1719,10.48,33.4,1.59
SubIce,8601,5/31/14,25.475,73.23,-163.1,-1.6393,30.9675,4.53,15.4,1.06
SubIce,8601,5/31/14,25.472,73.23,-163.1,-1.6483,30.6827,1.76,8.3,0.85
SubIce,8601,5/31/14,16.865,73.23,-163.1,-1.6499,30.6596,1.21,6.8,0.82
SubIce,8601,5/31/14,5.087,73.23,-163.1,-1.6498,30.6592,1.18,6.8,0.81
SubIce,8601,5/31/14,2.268,73.23,-163.1,-1.6498,30.6591,1.29,7,0.81
SubIce,8701,5/31/14,97.278,73.19,-163.65,-1.7302,32.2871,10,38.7,1.68
SubIce,8701,5/31/14,75.868,73.19,-163.65,-1.6788,32.0193,7.71,25.5,1.35
SubIce,8701,5/31/14,25.666,73.19,-163.65,-1.6088,30.9665,4.7,16.1,1.07
SubIce,8701,5/31/14,10.4,73.19,-163.65,-1.6352,30.5324,2.04,9.4,0.87
SubIce,8701,5/31/14,5.374,73.19,-163.65,-1.6465,30.4616,1.62,8.3,0.83
SubIce,8701,5/31/14,2.278,73.19,-163.65,-1.6317,30.4611,1.39,7.6,0.81
SubIce,8801,5/31/14,78.604,73.18,-164.08,-1.7024,32.3341,10.2,39.3,1.74
SubIce,8801,5/31/14,50.288,73.18,-164.08,-1.7481,32.212,9.36,38.4,1.64
SubIce,8801,5/31/14,25.205,73.18,-164.08,-1.7093,31.5651,7.9,30.4,1.44
SubIce,8801,5/31/14,9.771,73.18,-164.08,-1.6711,30.8682,4.03,16,1.07
SubIce,8801,5/31/14,4.973,73.18,-164.08,-1.6642,30.8618,2.84,12.1,0.92
SubIce,8801,5/31/14,2.26,73.18,-164.08,-1.6674,30.8755,2.89,12.3,0.93
SubIce,8901,5/31/14,74.127,73.17,-164.49,-1.7657,32.4413,10.42,39.8,1.73
SubIce,8901,5/31/14,50.384,73.17,-164.49,-1.7404,32.3042,9.43,37.8,1.63
SubIce,8901,5/31/14,24.855,73.17,-164.49,-1.7397,32.3048,9.25,37.1,1.63
SubIce,8901,5/31/14,24.866,73.17,-164.49,-1.7433,32.2136,9.71,39.9,1.68
SubIce,8901,5/31/14,9.864,73.17,-164.49,-1.7167,31.5872,6.37,26,1.3
SubIce,8901,5/31/14,4.736,73.17,-164.49,-1.6968,31.5784,5.94,24.3,1.25
SubIce,8901,5/31/14,2.48,73.17,-164.49,-1.6903,31.5808,6.04,24.4,1.26
SubIce,9101,2006-01-14,68.666,73.08,-165.14,-1.7645,32.3644,10.3,40.6,1.77
SubIce,9101,2006-01-14,50.378,73.08,-165.14,-1.7652,32.3576,10.27,40.6,1.76
SubIce,9101,2006-01-14,25.075,73.08,-165.14,-1.7536,32.1736,9.64,39.9,1.66
SubIce,9101,2006-01-14,10.028,73.08,-165.14,-1.7527,32.1646,9.45,39.8,1.67
SubIce,9101,2006-01-14,4.996,73.08,-165.14,-1.7509,32.1641,9.54,39.8,1.66
SubIce,9101,2006-01-14,2.706,73.08,-165.14,-1.7505,32.1641,9.58,39.8,1.66
SubIce,9201,2006-01-14,63.207,73,-165.06,-1.7612,32.3281,10.2,41.3,1.8
SubIce,9201,2006-01-14,55.741,73,-165.06,-1.7635,32.3073,10.1,41.3,1.79
SubIce,9201,2006-01-14,25.529,73,-165.06,-1.7443,32.1007,9.85,40.5,1.68
SubIce,9201,2006-01-14,10.224,73,-165.06,-1.7463,32.0966,9.81,41.2,1.68
SubIce,9201,2006-01-14,5.055,73,-165.06,-1.743,32.0964,9.78,41.1,1.67
SubIce,9201,2006-01-14,2.095,73,-165.06,-1.7438,32.0962,9.79,41.2,1.69
SubIce,9301,2006-01-14,63.33,72.89,-165.18,-1.764,32.6214,13.35,50.1,2.09
SubIce,9301,2006-01-14,50.954,72.89,-165.18,-1.7651,32.501,12.74,47.8,2
SubIce,9301,2006-01-14,25.593,72.89,-165.18,-1.7485,32.0679,10.01,40.8,1.69
SubIce,9301,2006-01-14,10.487,72.89,-165.18,-1.7476,32.0652,9.91,41.2,1.7
SubIce,9301,2006-01-14,5.196,72.89,-165.18,-1.7275,32.0648,9.88,41.4,1.68
SubIce,9301,2006-01-14,5.19,72.89,-165.18,-1.7265,32.0652,9.85,41.3,1.7
SubIce,9401,2006-01-14,59.255,72.78,-165.3,-1.7512,32.547,12.71,50.7,2.03
SubIce,9401,2006-01-14,25.185,72.78,-165.3,-1.7516,32.4135,13.81,53.2,2.14
SubIce,9401,2006-01-14,9.104,72.78,-165.3,-1.7386,31.9588,9.81,43,1.71
SubIce,9401,2006-01-14,5.155,72.78,-165.3,-1.7368,31.9578,9.72,42.9,1.71
SubIce,9401,2006-01-14,2.592,72.78,-165.3,-1.7288,31.9585,9.69,42.8,1.71
SubIce,9401,2006-01-14,2.587,72.78,-165.3,-1.7199,31.9597,9.69,43,1.71
SubIce,9601,2006-02-14,56.925,72.54,-165.75,-1.7287,32.0029,10.77,49.7,1.88
SubIce,9601,2006-02-14,50.771,72.54,-165.75,-1.7293,32.003,10.75,49.5,1.87
SubIce,9601,2006-02-14,25.255,72.54,-165.75,-1.7298,32.0032,10.76,49.6,1.88
SubIce,9601,2006-02-14,9.929,72.54,-165.75,-1.7302,32.0032,10.72,49.7,1.88
SubIce,9601,2006-02-14,4.93,72.54,-165.75,-1.7303,32.003,10.71,49.7,1.89
SubIce,9701,2006-02-14,2.468,72.39,-165.83,-1.7264,32.0863,12.66,51.2,1.91
SubIce,9701,2006-02-14,50.171,72.39,-165.83,-1.7209,32.0831,12.64,51.1,1.91
SubIce,9701,2006-02-14,25.284,72.39,-165.83,-1.7125,32.0786,12.71,51.3,1.91
SubIce,9701,2006-02-14,10.359,72.39,-165.83,-1.7139,32.0777,12.72,51.5,1.9
SubIce,9701,2006-02-14,5.21,72.39,-165.83,-1.714,32.0776,12.7,51.5,1.91
SubIce,9801,2006-02-14,3.199,72.27,-165.88,-1.7307,32.298,14.34,57.4,2.09
SubIce,9801,2006-02-14,48.357,72.27,-165.88,-1.728,32.0504,13.6,52.5,1.93
SubIce,9801,2006-02-14,25.715,72.27,-165.88,-1.7305,32.0496,13.4,51.1,1.88
SubIce,9801,2006-02-14,10.183,72.27,-165.88,-1.731,32.0494,13.41,51.4,1.88
SubIce,9801,2006-02-14,5.486,72.27,-165.88,-1.7309,32.0493,13.35,51,1.88
SubIce,9801,2006-02-14,2.358,72.27,-165.88,-1.7313,32.0495,13.35,51.4,1.87
SubIce,9801,2006-02-14,46.944,72.27,-165.88,-1.7312,32.0495,13.36,51.3,1.87
SubIce,9902,2006-03-14,44.44,71.95,-166.31,-1.7425,32.6496,16.23,59.2,2.23
SubIce,9902,2006-03-14,9.911,71.95,-166.31,-1.7471,32.463,15.64,54.9,2
SubIce,9902,2006-03-14,9.908,71.95,-166.31,-1.7482,32.4581,15.48,53.9,1.96
SubIce,9902,2006-03-14,9.905,71.95,-166.31,-1.7483,32.4577,15.52,53.9,1.94
SubIce,9902,2006-03-14,9.9,71.95,-166.31,-1.7467,32.4572,15.47,54.1,1.94
SubIce,10001,2006-03-14,44.568,71.82,-166.45,-1.7463,32.7959,16.4,58.5,2.28
SubIce,10001,2006-03-14,24.837,71.82,-166.45,-1.7399,32.4563,14.35,51.2,1.91
SubIce,10001,2006-03-14,9.875,71.82,-166.45,-1.6982,32.4199,13.82,49.8,1.84
SubIce,10001,2006-03-14,4.846,71.82,-166.45,-1.7031,32.4196,13.73,49.8,1.84
SubIce,10001,2006-03-14,2.633,71.82,-166.45,-1.7009,32.4182,13.74,49.7,1.83
SubIce,10101,2006-03-14,2.63,71.71,-166.55,-1.7541,32.8521,15.06,53.2,2.04
SubIce,10101,2006-03-14,44.354,71.71,-166.55,-1.7446,32.4359,14.34,51.1,1.95
SubIce,10101,2006-03-14,25.636,71.71,-166.55,-1.7472,32.4357,13.62,49.1,1.83
SubIce,10101,2006-03-14,10.608,71.71,-166.55,-1.7468,32.4355,13.56,49.2,1.83
SubIce,10101,2006-03-14,5.453,71.71,-166.55,-1.7425,32.4341,13.54,48.9,1.82
SubIce,10201,2006-03-14,2.537,71.54,-166.67,-1.7485,32.9115,14.84,53.4,2
SubIce,10201,2006-03-14,44.223,71.54,-166.67,-1.7364,32.4491,13.02,49.5,1.8
SubIce,10201,2006-03-14,25.769,71.54,-166.67,-1.7109,32.3745,12.91,49.1,1.79
SubIce,10201,2006-03-14,10.49,71.54,-166.67,-1.7111,32.3744,12.91,48.8,1.79
SubIce,10201,2006-03-14,5.335,71.54,-166.67,-1.7124,32.3754,12.89,49.1,1.8
SubIce,10301,2006-03-14,43.912,71.4,-166.75,-1.7531,32.952,15.37,53.6,2.05
SubIce,10301,2006-03-14,25.364,71.4,-166.75,-1.7505,32.429,13.58,49.6,1.84
SubIce,10301,2006-03-14,10.238,71.4,-166.75,-1.7513,32.4285,13.53,49.5,1.83
SubIce,10301,2006-03-14,5.45,71.4,-166.75,-1.7448,32.4274,13.49,49.4,1.83
SubIce,10301,2006-03-14,2.635,71.4,-166.75,-1.7501,32.4266,13.5,49.5,1.82
SubIce,10401,2006-04-14,44.214,71.59,-166.38,-1.7502,32.861,15.25,54.8,2.08
SubIce,10401,2006-04-14,10.173,71.59,-166.38,-1.737,32.3944,13.05,48.5,1.79
SubIce,10401,2006-04-14,5,71.59,-166.38,-1.7298,32.3885,13.03,49,1.78
SubIce,10401,2006-04-14,4.983,71.59,-166.38,-1.7344,32.3898,12.97,48.6,1.77
SubIce,10401,2006-04-14,4.99,71.59,-166.38,-1.7283,32.3891,13,48.9,1.76
SubIce,10401,2006-04-14,2.432,71.59,-166.38,-1.728,32.3888,12.96,48.6,1.75
SubIce,10401,2006-04-14,43.734,71.59,-166.38,-1.7283,32.3888,12.88,48.4,1.74
SubIce,10501,2006-04-14,43.731,71.6,-166.34,-1.7498,32.8503,14.78,53.2,1.99
SubIce,10501,2006-04-14,10.327,71.6,-166.34,-1.7379,32.3969,13.01,48.8,1.78
SubIce,10501,2006-04-14,10.322,71.6,-166.34,-1.7391,32.3923,13.01,48.3,1.77
SubIce,10501,2006-04-14,2.433,71.6,-166.34,-1.7288,32.3912,12.87,48.3,1.78
SubIce,10501,2006-04-14,2.431,71.6,-166.34,-1.7033,32.3955,13.02,48.5,1.76
SubIce,10502,2006-04-14,43.662,71.62,-166.28,-1.7488,32.8296,15.16,54.2,2.04
SubIce,10502,2006-04-14,25.396,71.62,-166.28,-1.7365,32.4034,13.88,50.5,1.9
SubIce,10502,2006-04-14,5.309,71.62,-166.28,-1.7372,32.3967,13.07,48.5,1.77
SubIce,10502,2006-04-14,2.35,71.62,-166.28,-1.6978,32.3977,13,48.8,1.77
SubIce,10502,2006-04-14,2.344,71.62,-166.28,-1.7052,32.3964,13,48.5,1.77
SubIce,10503,2006-04-14,43.644,71.65,-166.16,-1.7486,32.8015,15.23,55.2,2.1
SubIce,10503,2006-04-14,25.139,71.65,-166.16,-1.7339,32.4043,13.42,49.7,1.83
SubIce,10503,2006-04-14,10.238,71.65,-166.16,-1.736,32.3982,13.06,48.4,1.79
SubIce,10503,2006-04-14,5.283,71.65,-166.16,-1.73,32.3994,13.02,48.2,1.77
SubIce,10503,2006-04-14,2.444,71.65,-166.16,-1.7202,32.4006,12.92,48.3,1.77
SubIce,10504,2006-04-14,42.679,71.67,-166.1,-1.7386,32.586,14.49,53.6,1.95
SubIce,10504,2006-04-14,25.325,71.67,-166.1,-1.7325,32.4102,13.7,50.7,1.87
SubIce,10504,2006-04-14,10.058,71.67,-166.1,-1.7346,32.3947,13.19,49.7,1.8
SubIce,10504,2006-04-14,4.871,71.67,-166.1,-1.7235,32.3946,13.1,49.6,1.78
SubIce,10504,2006-04-14,2.454,71.67,-166.1,-1.7249,32.3947,13.07,49.4,1.77
SubIce,10601,2006-05-14,42.686,71.68,-166.03,-1.7477,32.7982,15.18,56.2,2.07
SubIce,10601,2006-05-14,9.924,71.68,-166.03,-1.7323,32.4056,14.25,53.9,1.96
SubIce,10601,2006-05-14,9.925,71.68,-166.03,-1.7283,32.3958,12.91,49.7,1.77
SubIce,10601,2006-05-14,5.092,71.68,-166.03,-1.7254,32.3954,12.84,49.3,1.77
SubIce,10601,2006-05-14,2.419,71.68,-166.03,-1.7186,32.3914,12.8,49.4,1.75
SubIce,10602,2006-05-14,43.116,71.68,-165.99,-1.7481,32.8117,15.33,56.6,2.11
SubIce,10602,2006-05-14,25.299,71.68,-165.99,-1.727,32.3991,13.55,51.2,1.87
SubIce,10602,2006-05-14,5.052,71.68,-165.99,-1.7212,32.3976,12.99,49.4,1.79
SubIce,10602,2006-05-14,2.411,71.68,-165.99,-1.7191,32.3966,12.94,49.6,1.78
SubIce,10602,2006-05-14,2.409,71.68,-165.99,-1.7161,32.3949,12.98,49.6,1.77
SubIce,10604,2006-05-14,10.471,71.67,-165.93,-1.7478,32.8163,15.24,56.4,2.09
SubIce,10604,2006-05-14,10.47,71.67,-165.93,-1.7206,32.3961,13.46,50.6,1.84
SubIce,10604,2006-05-14,10.466,71.67,-165.93,-1.708,32.39,13.03,49,1.81
SubIce,10604,2006-05-14,10.465,71.67,-165.93,-1.7075,32.3895,12.88,49.8,1.79
SubIce,10604,2006-05-14,10.461,71.67,-165.93,-1.7042,32.3883,12.98,50,1.8
SubIce,10605,2006-05-14,42.935,71.65,-165.88,-1.7451,32.8126,15.71,57.5,2.14
SubIce,10605,2006-05-14,25.246,71.65,-165.88,-1.7177,32.4062,13.18,49.9,1.8
SubIce,10605,2006-05-14,10.097,71.65,-165.88,-1.7027,32.385,13.08,49.2,1.79
SubIce,10605,2006-05-14,2.164,71.65,-165.88,-1.7021,32.3844,12.99,49.4,1.78
SubIce,10605,2006-05-14,2.161,71.65,-165.88,-1.7006,32.3838,12.98,49.4,1.78
SubIce,10701,2006-06-14,42.676,71.64,-165.82,-1.7462,32.822,15.83,56.8,2.1
SubIce,10701,2006-06-14,9.924,71.64,-165.82,-1.7241,32.3956,14.25,52.9,1.94
SubIce,10701,2006-06-14,4.965,71.64,-165.82,-1.7135,32.3837,13.2,49.6,1.8
SubIce,10701,2006-06-14,2.422,71.64,-165.82,-1.7085,32.3803,13.06,48.9,1.79
SubIce,10701,2006-06-14,2.419,71.64,-165.82,-1.6917,32.3791,13.02,49.1,1.79
SubIce,10702,2006-06-14,42.171,71.62,-165.77,-1.7448,32.8082,16.13,58.1,2.19
SubIce,10702,2006-06-14,25.256,71.62,-165.77,-1.7168,32.3873,13.4,49.9,1.84
SubIce,10702,2006-06-14,10.151,71.62,-165.77,-1.673,32.3732,13.36,50.3,1.84
SubIce,10702,2006-06-14,5.021,71.62,-165.77,-1.6721,32.3737,13,49,1.79
SubIce,10702,2006-06-14,2.477,71.62,-165.77,-1.6763,32.3754,13.03,49.4,1.79
SubIce,10703,2006-06-14,42.027,71.6,-165.79,-1.7448,32.8189,15.88,56.8,2.15
SubIce,10703,2006-06-14,25.354,71.6,-165.79,-1.7272,32.3871,13.13,49.8,1.82
SubIce,10703,2006-06-14,10.288,71.6,-165.79,-1.7201,32.3751,13.04,49.8,1.8
SubIce,10703,2006-06-14,2.324,71.6,-165.79,-1.7189,32.3746,13.16,49.3,1.82
SubIce,10703,2006-06-14,2.323,71.6,-165.79,-1.7185,32.3746,13.03,49.4,1.8
SubIce,10704,2006-06-14,41.447,71.58,-165.81,-1.7459,32.8724,16.33,57.4,2.15
SubIce,10704,2006-06-14,25.247,71.58,-165.81,-1.7319,32.6172,15.4,55.5,2.03
SubIce,10704,2006-06-14,10.218,71.58,-165.81,-1.7099,32.3842,13.02,49.7,1.78
SubIce,10704,2006-06-14,5.01,71.58,-165.81,-1.7108,32.3823,13.03,49.6,1.77
SubIce,10704,2006-06-14,2.408,71.58,-165.81,-1.7082,32.3789,13.02,49.8,1.77
SubIce,10801,2006-06-14,25.244,71.47,-165.77,-1.7433,32.8119,15.59,55.6,2.07
SubIce,10801,2006-06-14,25.241,71.47,-165.77,-1.7288,32.4559,14.21,51.1,1.85
SubIce,10801,2006-06-14,9.788,71.47,-165.77,-1.7118,32.4018,13.24,49.3,1.8
SubIce,10801,2006-06-14,4.855,71.47,-165.77,-1.7035,32.4007,13.13,49.7,1.79
SubIce,10801,2006-06-14,2.332,71.47,-165.77,-1.6955,32.4014,13.16,49.8,1.78
SubIce,10901,2006-06-14,41.152,71.37,-165.76,-1.7477,32.7864,15.71,54.6,2.04
SubIce,10901,2006-06-14,25.224,71.37,-165.76,-1.7416,32.5476,14.3,49.9,1.87
SubIce,10901,2006-06-14,4.844,71.37,-165.76,-1.6892,32.4553,13.59,50.1,1.81
SubIce,10901,2006-07-14,2.182,71.37,-165.76,-1.6936,32.4554,13.5,50,1.81
SubIce,10901,2006-07-14,2.18,71.37,-165.76,-1.6898,32.4539,13.47,50.3,1.79
SubIce,11001,2006-07-14,41.601,71.25,-165.79,-1.7491,32.805,15.84,54.4,2.03
SubIce,11001,2006-07-14,25.453,71.25,-165.79,-1.7569,32.6664,15.2,51.9,1.93
SubIce,11001,2006-07-14,10.168,71.25,-165.79,-1.7375,32.6309,14.79,50.4,1.87
SubIce,11001,2006-07-14,5.073,71.25,-165.79,-1.7328,32.6286,14.84,49.9,1.86
SubIce,11001,2006-07-14,2.441,71.25,-165.79,-1.7289,32.6293,14.71,50.3,1.87
SubIce,11201,2006-07-14,41.096,71.15,-165.69,-1.7535,32.8287,15.89,52.7,1.98
SubIce,11201,2006-07-14,25.556,71.15,-165.69,-1.7259,32.7219,15.36,50.9,1.9
SubIce,11201,2006-07-14,4.948,71.15,-165.69,-1.69,32.694,15.03,50.4,1.87
